Asset,Timeframe,Date,Price,EMA21,ATR,RSI,RSI_Z_Score,ATR_Distance,Pct_Above_EMA,High,Low,Volume,Unnamed: 10,Unnamed: 11,Unnamed: 12
SILVER,1d,2026-09-10,64.9800033569336,65.77362825610895,2.013265574483552,48.79552008760792,-1.615018311800234,-0.39419781932095,-1.2066004570785482,56.26499938964844,55.0,10638.0,68.58499908447266,64.45500183105469,37899.0
SILVER,1w,2026-09-07,67.04499816894531,66.68341028563094,6.27448135688069,49.20263757801666,0.3234148631042817,0.0551421911843557,0.5422456376564272,56.26499938964844,55.0,10638.0,67.1449966430664,66.0250015258789,10470.0
SLNH,1d,2026-09-09,1.309999942779541,1.199587692546348,0.1043184055371499,57.92574202744994,1.739616038529045,1.0584158151638252,9.20418331392034,1.1200000047683716,1.0499999523162842,13285300.0,1.309999942779541,1.259999990463257,682288.0
SLNH,1w,2026-09-07,1.309999942779541,1.284776650561243,0.3477558957207849,50.29842733472879,-0.1770354969413368,0.0725316019905811,1.963243354965973,1.2999999523162842,1.0499999523162842,58917300.0,1.330000042915344,1.210000038146973,12146688.0
SOL,1d,2026-09-10,99.4800033569336,98.76831087431938,4.208695129605556,54.73479698569828,-1.64720753943722,0.1691005075677486,0.7205676358278769,75.6236801147461,74.33547973632812,1722897664.0,102.0992202758789,99.05960083007812,3314607872.0
SOL,1w,2026-09-07,104.6900024414062,88.99310213360086,11.47653167210908,58.95010275760274,1.947102000728776,1.3677390309437158,17.63833368145811,78.8773422241211,74.16178131103516,7943226234.0,106.8023529052734,104.1820983886719,3179109120.0
SPX,1d,2026-09-09,7652.14013671875,7675.439264095146,59.20970160030225,48.912513280066,-1.288008977291814,-0.3935018543697151,-0.3035543188438369,7570.740234375,7504.02001953125,5365300000.0,7660.68017578125,7646.91015625,152218050.0
SPX,1w,2026-09-07,7673.52001953125,7468.895102210459,173.3068391851148,61.98425062239256,-0.8157771348036417,1.1807088415144658,2.739694620429612,7581.5,7504.02001953125,24175160000.0,7717.81005859375,7666.990234375,4966930000.0
USDCAD,1d,2026-09-10,1.382359981536865,1.386230602192635,0.006861141061613502,43.77434882481713,1.045447097160162,-0.5641365803459657,-0.2792191032031521,1.4042799472808838,1.4021999835968018,0.0,1.383489966392517,1.379299998283386,0.0
USDCAD,1w,2026-09-07,1.4037100076675415,1.3918856664226875,0.0134455620694261,46.72512663749876,-0.9122810113491086,0.8150779090477327,0.8495195783748339,1.4042799472808838,1.4021999835968018,0.0,1.38415002822876,1.379999995231628,0.0
USDCHF,1d,2026-09-10,0.8130999803543091,0.808631713592514,0.005552583794566094,56.85322014937246,1.196450666165882,0.8047184746978316,0.5525712987367172,0.8092799782752991,0.8068299889564514,0.0,0.8147299885749817,0.8083800077438354,0.0
USDCHF,1w,2026-09-07,0.8046600222587585,0.7955505483285805,0.0113973129524763,52.99022006233769,-0.099441565868252,0.7378519124332419,1.1450528127114814,0.8092799782752991,0.8068299889564514,0.0,0.8109999895095825,0.8084200024604797,0.0
USDJPY,1d,2026-09-10,153.3829956054688,158.0092965350816,1.570842971922538,24.70457032290136,-1.771695306076528,-2.897235450353412,-2.9278662908202078,162.47500610351562,162.11099243164062,0.0,154.6699981689453,153.2749938964844,0.0
USDJPY,1w,2026-09-07,162.07200622558594,159.48840871778523,2.399755463348354,42.98223215792383,-1.653110541357459,1.136738382809796,1.6199280741288105,162.47500610351562,162.11099243164062,0.0,156.2819976806641,154.0480041503906,0.0
VTHO,1d,2026-09-10,0.0006502000032924116,0.0004210468279257803,3.968281817593123e-05,84.61113114064045,2.909091822873706,5.774619492766249,54.4246293210467,0.0003693450707942,0.0003622947842814,935389.0,0.0007458324544131756,0.0004327252099756151,180242784.0
VTHO,1w,2026-09-07,0.000421759992605,0.0004470542984624,7.527668726286141e-05,40.67196789442318,2.048361912323723,-0.3360177868756448,-5.657994105948648,0.0003779999969992,0.0003570000117179,5050278.0,0.0004263695154804,0.0004208369646221,1158524.0
W,1d,2026-09-10,0.009573999792337418,0.009607447794838695,0.0005629795056729276,51.06721210358941,-1.603934007540906,-0.059412469129399,-0.3481465964274719,0.0097808809950947,0.0093703772872686,96526776.0,0.01004236750304699,0.009470338933169842,75820872.0
W,1w,2026-09-07,0.0103369997814297,0.0124046865654283,0.0031771179656879,37.33813419964058,2.31546333549005,-0.6508057951669016,-16.66859354400152,0.0098820002749562,0.0093189999461174,371040109.0,0.0105666844174265,0.0101983845233917,38215788.0
WHEAT,1d,2026-09-10,733.5,711.4519678764218,22.63696078619034,58.47284802592511,-0.6354544300952808,0.9739837574409981,3.099019065108259,674.75,666.5,12455.0,734.75,723.25,15692.0
WHEAT,1w,2026-09-07,745.0,654.1484794560166,46.22115414531475,64.987007544187,0.7983324996553776,1.9655831236570849,13.8885166590213,674.75,666.5,12455.0,763.0,741.75,78138.0
WOO,1d,2026-09-10,0.01073422934859991,0.01141567188795163,0.0008168537023033868,41.28417269365033,-1.981050395016006,-0.8342283782642694,-5.969359894365301,0.0119687588885426,0.0116587355732917,1303400.0,0.01117991749197245,0.01067576557397842,2701892.0
WOO,1w,2026-09-07,0.0118699092417955,0.0141921313506462,0.0030555346141431,38.3324059548029,1.216143619913471,-0.7600051716324326,-16.362743914041786,0.0127640003338456,0.0110950004309415,10458135.0,0.0123010231181979,0.0116850165650248,5039989.0
WULF,1d,2026-09-09,17.81999969482422,16.60474839302407,1.227880729046824,55.07866448380892,2.298664832265612,0.9897144511287508,7.318697477588369,18.84000015258789,17.700000762939453,38672100.0,18.07999992370605,17.79999923706055,995924.0
WULF,1w,2026-09-07,17.81999969482422,18.68601454007816,3.319145791795999,48.25571542806707,-0.7281509145980608,-0.2609149761949253,-4.634561550813806,23.64999961853028,17.700000762939453,183367900.0,18.07999992370605,16.6299991607666,37594324.0
XLM,1d,2026-09-10,0.1772480010986328,0.1810945902323405,0.008496626158115092,47.54678970723381,-1.163589720340416,-0.45271959270961143,-2.1240773281921914,0.1852925568819046,0.1823731660842895,189398656.0,0.1811802685260773,0.1765793114900589,174504336.0
XLM,1w,2026-09-07,0.1922290027141571,0.1847335543462506,0.0316137684606122,50.79210134225211,0.6165223048039871,0.2370944285634634,4.057437423554141,0.1924169957637787,0.1778150051832199,886105149.0,0.1957148611545563,0.1858541071414948,220324224.0
XRP,1d,2026-09-10,1.356799960136414,1.355911750622028,0.06519854466121287,52.8859951989407,-1.390445990529679,0.013623149396990532,0.06550643977962387,1.093875527381897,1.0800316333770752,1104471680.0,1.394988775253296,1.352136850357056,2880349696.0
XRP,1w,2026-09-07,1.3992999792099,1.300088905209746,0.1751949471787327,52.03177498106143,1.678657973168159,0.5662895853893518,7.631099196569793,1.1274549961090088,1.0554109811782837,4847348847.0,1.425512790679932,1.393684864044189,2141729664.0
XXI,1d,2026-09-09,5.800000190734863,5.750706898623767,0.3625351940952379,52.22576090786141,-0.8614555699429276,0.1359682947034029,0.8571692659713421,5.494999885559082,5.302000045776367,776300.0,5.929999828338623,5.789999961853027,52941.0
XXI,1w,2026-09-07,5.800000190734863,6.231656902757594,1.110465961843316,43.12327723237883,1.035626416950723,-0.3887167431104354,-6.926836935321595,5.59499979019165,5.052000045776367,4422664.0,6.129000186920166,5.664999961853027,2721141.0
YMST,1d,2026-09-09,5.914999961853027,5.474197880809347,0.3248696461971185,58.28203899495487,0.3120511651431083,1.3568583159542644,8.05235927968516,4.599999904632568,4.599999904632568,20.0,5.917500019073486,5.775000095367432,19572.0
YMST,1w,2026-09-07,5.28000020980835,7.158579190123186,1.09309475725902,34.00386318390944,1.503619610084812,-1.6142913175615294,-26.242344052109445,4.986999988555908,4.4629998207092285,26429.0,6.014999866485596,5.897500038146973,616.0
